calc_id,geom_id,mol_id,molecule_id,label,code,root,basis,method,omegaA,omegaB,omegaC,ijk,value
calc_69ef89e12c8d1502,geom_07e16bc524ecb278,C12H14N2O2,geom_07e16bc524ecb278,n6,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n6,,,-0.0,0.0,0.0,zyy,-0.00027000297751356665
calc_69ef89e12c8d1502,geom_07e16bc524ecb278,C12H14N2O2,geom_07e16bc524ecb278,n6,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n6,,,-0.0,0.0,0.0,zyz,-41.665598825202885
calc_69ef89e12c8d1502,geom_07e16bc524ecb278,C12H14N2O2,geom_07e16bc524ecb278,n6,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n6,,,-0.0,0.0,0.0,zzx,13.472270710429413
calc_69ef89e12c8d1502,geom_07e16bc524ecb278,C12H14N2O2,geom_07e16bc524ecb278,n6,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n6,,,-0.0,0.0,0.0,zzy,-41.66559882522099
calc_69ef89e12c8d1502,geom_07e16bc524ecb278,C12H14N2O2,geom_07e16bc524ecb278,n6,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n6,,,-0.0,0.0,0.0,zzz,-0.000128815663981168
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,xxx,1296.1980013741863
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,xxy,1613.1551054196952
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,xxz,0.0003214094329264968
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,xyx,1613.1551054195775
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,xyy,1294.7448387246448
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,xyz,0.00034823503214558244
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,xzx,0.000321409430081454
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,xzy,0.00034823503178955684
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,xzz,-30.39620468792835
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,yxx,1613.1551813023511
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,yxy,1294.7448057515169
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,yxz,0.0003455095693217235
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,yyx,1294.7448057514457
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,yyy,823.4896878126114
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,yyz,7.425351557506793e-05
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,yzx,0.0003455095681013435
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,yzy,7.425351529710483e-05
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,yzz,-23.27108157177472
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,zxx,0.0003255676748167969
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,zxy,0.00035145217964851566
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,zxz,-30.396092456588665
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,zyx,0.0003514521788993946
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,zyy,7.707511368203287e-05
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,zyz,-23.271126585839347
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,zzx,-30.39609245660068
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,zzy,-23.271126585844634
calc_da08a022938f3c57,geom_7593e232ede8cacd,C6H8N2O2,geom_7593e232ede8cacd,n3,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n3,,,-0.0,0.0,0.0,zzz,-5.853224122494562e-05
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,xxx,75.05932905658202
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,xxy,-902.2591150752903
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,xxz,-0.0002471938426206355
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,xyx,-902.2591150753567
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,xyy,2926.1461086259246
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,xyz,0.0016773798122647371
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,xzx,-0.0002471939445074685
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,xzy,0.0016773798121480278
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,xzz,-0.823248782107342
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,yxx,-902.2568442257905
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,yxy,2926.2330580812295
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,yxz,0.0017328108151683647
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,yyx,2926.2330580814187
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,yyy,134006.24942598728
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,yyz,-0.004422976021015816
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,yzx,0.0017328100690911217
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,yzy,-0.00442297601775956
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,yzz,-28.935717653980127
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,zxx,-0.00024245108551316876
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,zxy,0.001724800914550447
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,zxz,-0.8283425890485826
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,zyx,0.0017248009151250756
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,zyy,-0.0043015258930738515
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,zyz,-28.9354411496202
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,zzx,-0.8283425889976928
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,zzy,-28.93544114968043
calc_7638b5431b6b3cfd,geom_ec781156b1ec50fe,C30H32N2O2,geom_ec781156b1ec50fe,n15,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n15,,,-0.0,0.0,0.0,zzz,-0.0013337975300942075
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,xxx,-2862.936590928655
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,xxy,10297.436405790775
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,xxz,0.0003963038234030814
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,xyx,10297.436405790475
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,xyy,-34693.28236114733
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,xyz,-0.00030965192386054046
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,xzx,0.00039630381667998425
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,xzy,-0.0003096519384542374
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,xzz,9.586750454110746
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,yxx,10297.433819317703
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,yxy,-34693.25705690582
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,yxz,-0.0003313001888773643
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,yyx,-34693.257056903276
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,yyy,106285.44440453155
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,yyz,-0.0002870582453738447
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,yzx,-0.0003313001824082959
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,yzy,-0.000287058170271165
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,yzz,-29.40467602856989
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,zxx,0.0004001697486696001
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,zxy,-0.0003290993772700256
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,zxz,9.587964617967426
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,zyx,-0.00032909937774138853
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,zyy,-0.00030000383800953684
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,zyz,-29.404121909049596
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,zzx,9.587964617976871
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,zzy,-29.40412190909896
calc_b5fabb593776423b,geom_7a1b5e33b9df4033,C28H30N2O2,geom_7a1b5e33b9df4033,n14,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n14,,,-0.0,0.0,0.0,zzz,-9.713219554698037e-05
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,xxx,-1993.6138479115857
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,xxy,7673.132682092522
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,xxz,-0.0005669717662790104
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,xyx,7673.132682092317
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,xyy,-27243.48811168385
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,xyz,0.0021432989834465717
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,xzx,-0.000566971763712015
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,xzy,0.0021432989897419755
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,xzz,10.224308992379152
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,yxx,7673.128238816862
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,yxy,-27243.46687140708
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,yxz,0.002148747910969077
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,yyx,-27243.46687140529
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,yyy,85813.93994581455
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,yyz,-0.008341444500936782
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,yzx,0.002148747931421368
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,yzy,-0.008341444534738885
calc_5bb0cc37e6e0a3f2,geom_872be2d6e34aa131,C24H26N2O2,geom_872be2d6e34aa131,n12,madness,/home/ahurtado/Projects/gecko/tests/fixtures/calc_nlo_beta/NLO/madness/n12,,,-0.0,0.0,0.0,yzz,-34.46740519458319
